year,store_id,product_id,promotion,holiday,weekday,month,price_level,stock_level,total_sales
2041,83,492,1,1,2,6,5,980,129
2041,70,405,1,0,3,6,1,601,128
2041,83,131,0,0,4,6,5,838,54
2041,77,450,0,1,5,6,3,623,141
2041,26,395,1,1,6,6,5,189,132
2041,86,280,1,1,0,6,4,861,133
2041,21,50,0,0,1,6,3,96,60
2041,100,88,1,0,2,6,4,400,108
2041,2,21,0,0,3,6,2,189,66
2041,47,409,0,1,4,6,2,946,130
2041,30,388,0,0,5,6,1,550,137
2041,27,232,0,1,6,6,1,740,150
2041,71,381,0,1,0,7,5,742,116
2041,20,43,0,0,1,7,2,875,83
2041,50,431,0,1,2,7,5,840,103
2041,95,23,0,0,3,7,5,426,39
2041,23,444,0,0,4,7,4,771,92
2041,13,216,1,0,5,7,3,875,158
2041,81,277,1,1,6,7,4,502,181
2041,4,194,0,0,0,7,4,720,65
2041,14,215,1,1,1,7,4,963,135
2041,20,179,1,0,2,7,3,811,107
2041,13,143,0,0,3,7,4,751,68
2041,3,314,0,1,4,7,1,57,134
2041,90,26,0,0,5,7,5,872,104
2041,90,218,1,1,6,7,4,576,155
2041,82,476,0,1,0,7,2,814,121
2041,96,59,0,1,1,7,3,777,132
2041,78,346,1,0,2,7,5,492,69
2041,47,45,1,1,3,7,4,750,162
2041,3,450,1,0,4,7,3,532,129
2041,1,419,0,0,5,7,3,823,128
2041,90,224,1,1,6,7,2,631,169
2041,24,350,0,0,0,7,3,223,82
2041,35,256,1,1,1,7,5,221,141
2041,14,110,1,1,2,7,3,778,170
2041,67,320,1,1,3,7,4,886,132
2041,13,340,1,1,4,7,1,112,145
2041,47,250,0,1,5,7,3,147,131
2041,50,77,1,0,6,7,5,423,119
2041,78,283,0,1,0,7,4,119,93
2041,85,87,0,1,1,7,3,880,132
2041,26,250,0,0,2,7,3,795,91
2041,3,208,0,0,3,8,4,776,70
2041,51,159,0,0,4,8,3,813,102
2041,40,12,0,0,5,8,4,52,79
2041,68,225,1,0,6,8,2,890,163
2041,36,358,0,1,0,8,1,444,137
2041,51,301,1,1,1,8,3,53,133
2041,1,384,1,1,2,8,2,275,171
2041,33,32,0,0,3,8,4,645,88
2041,7,54,1,0,4,8,1,818,150
2041,52,450,0,0,5,8,3,766,128
2041,11,242,1,0,6,8,2,344,131
2041,27,369,0,0,0,8,4,36,44
2041,14,115,0,1,1,8,3,454,107
2041,86,471,1,0,2,8,2,775,110
2041,80,288,0,1,3,8,1,931,157
2041,46,399,0,1,4,8,1,6,138
2041,76,104,1,0,5,8,2,979,156
2041,10,311,0,0,6,8,1,324,126
2041,24,297,1,1,0,8,1,183,164
2041,61,127,0,0,1,8,2,932,98
2041,18,40,1,0,2,8,4,307,81
2041,86,72,0,1,3,8,5,576,103
2041,9,235,1,0,4,8,3,70,102
2041,17,370,0,0,5,8,1,342,118
2041,58,433,0,1,6,8,4,420,151
2041,13,470,0,0,0,8,4,91,58
2041,50,247,1,0,1,8,5,228,93
2041,6,294,0,1,2,8,2,367,139
2041,85,247,0,0,3,8,1,261,80
2041,51,312,1,1,4,8,3,376,145
2041,36,34,1,0,5,8,1,810,152
2041,71,129,0,0,6,9,3,474,120
2041,100,10,1,0,0,9,3,263,102
2041,25,168,0,1,1,9,5,567,94
2041,11,272,1,0,2,9,3,55,92
2041,44,216,1,0,3,9,2,737,107
2041,14,430,1,1,4,9,3,548,166
2041,29,408,0,1,5,9,4,510,121
2041,74,240,0,0,6,9,4,921,115
2041,50,14,0,0,0,9,1,324,113
2041,5,90,0,0,1,9,3,110,85
2041,72,423,1,0,2,9,5,659,82
2041,69,18,0,1,3,9,3,707,117
2041,88,340,0,1,4,9,3,18,103
2041,57,169,0,0,5,9,3,759,101
2041,26,56,1,0,6,9,5,964,112
2041,6,164,1,1,0,9,1,676,159
2041,16,152,0,1,1,9,3,576,116
2041,60,90,1,1,2,9,1,649,156
2041,100,285,1,0,3,9,5,135,100
2041,12,496,1,0,4,9,1,433,135
2041,75,22,1,1,5,9,1,695,217
2041,3,267,1,0,6,9,2,138,156
2041,63,297,0,1,0,9,3,388,103
2041,64,433,1,0,1,9,1,309,140
2041,62,246,1,1,2,9,3,336,157
2041,6,139,1,0,3,9,2,791,118
2041,19,52,0,1,4,9,2,127,118
2041,18,67,1,0,5,9,1,875,162
2041,80,85,1,0,6,9,1,745,170
2041,87,250,1,1,0,9,2,107,132
2041,43,331,1,1,1,10,4,945,129
2041,73,392,0,0,2,10,1,126,106
2041,3,415,0,0,3,10,4,645,80
2041,72,123,0,1,4,10,5,345,102
2041,38,202,0,1,5,10,5,706,146
2041,68,6,1,0,6,10,5,298,117
2041,76,337,0,0,0,10,1,976,114
2041,44,486,0,0,1,10,1,35,76
2041,95,199,0,1,2,10,5,566,100
2041,89,224,1,0,3,10,4,247,110
2041,80,13,0,1,4,10,1,391,150
2041,63,6,1,0,5,10,1,136,158
2041,42,451,1,0,6,10,3,119,123
2041,64,411,1,1,0,10,3,694,148
2041,54,121,0,1,1,10,3,683,104
2041,78,45,0,1,2,10,2,982,137
2041,77,362,0,1,3,10,1,211,144
2041,71,26,0,1,4,10,5,868,126
2041,76,4,1,0,5,10,2,654,151
2041,37,293,0,0,6,10,2,397,118
2041,4,277,0,1,0,10,2,917,142
2041,2,499,0,0,1,10,5,874,50
2041,99,284,1,1,2,10,2,490,170
2041,44,210,1,1,3,10,3,142,131
2041,67,288,1,1,4,10,2,367,158
2041,68,359,1,1,5,10,4,491,161
2041,76,181,0,0,6,10,3,100,105
2041,83,253,1,1,0,10,1,559,170
2041,74,417,1,1,1,10,1,907,168
2041,62,282,0,1,2,10,3,596,133
2041,1,145,0,0,3,10,1,231,90
2041,17,440,0,0,4,11,5,199,69
2041,16,116,1,0,5,11,5,277,114
2041,9,349,1,1,6,11,2,302,165
2041,53,468,0,1,0,11,4,999,110
2041,73,30,1,0,1,11,2,902,125
2041,59,377,0,1,2,11,4,764,111
2041,9,242,0,0,3,11,1,229,101
2041,12,5,1,1,4,11,3,948,156
2041,41,374,0,0,5,11,2,899,134
2041,15,262,0,1,6,11,5,952,130
2041,66,106,1,0,0,11,2,517,113
2041,75,124,1,0,1,11,5,562,105
2041,11,446,1,1,2,11,3,669,141
2041,8,499,1,0,3,11,3,512,113
2041,55,394,0,1,4,11,3,983,118
2041,96,326,1,0,5,11,2,543,157
2041,6,138,1,1,6,11,5,853,168
2041,53,106,0,0,0,11,1,247,108
2041,20,213,0,1,1,11,4,639,98
2041,39,300,0,0,2,11,3,752,82
2041,99,56,0,0,3,11,1,567,105
2041,72,132,1,0,4,11,2,76,97
2041,34,269,1,0,5,11,4,750,133
2041,57,122,1,1,6,11,1,811,199
2041,19,202,0,1,0,11,1,164,148
2041,71,208,0,0,1,11,3,923,77
2041,31,275,0,0,2,11,1,770,92
2041,82,454,0,0,3,11,1,69,104
2041,40,90,0,0,4,11,4,1,45
2041,14,190,1,1,5,11,4,930,180
2041,100,265,1,1,6,12,2,20,186
2041,81,46,0,1,0,12,3,250,116
2041,37,312,0,0,1,12,3,852,98
2041,44,330,1,1,2,12,1,174,160
2041,9,40,1,0,3,12,3,30,87
2041,58,67,1,1,4,12,3,397,146
2041,20,113,0,1,5,12,5,135,110
2041,92,339,0,0,6,12,1,219,119
2041,50,62,0,1,0,12,5,41,77
2041,20,227,1,1,1,12,2,159,145
2041,36,174,1,1,2,12,4,15,135
2041,27,134,1,1,3,12,3,492,137
2041,72,285,0,0,4,12,3,676,98
2041,32,275,1,1,5,12,5,222,150
2041,1,114,0,1,6,12,3,549,142
2041,17,108,0,0,0,12,4,10,70
2041,9,143,0,1,1,12,1,109,141
2041,84,57,0,1,2,12,5,896,97
2041,45,294,1,0,3,12,3,320,100
2041,96,277,0,1,4,12,4,52,101
2041,66,492,1,1,5,12,3,358,182
2041,32,51,0,1,6,12,3,693,144
2041,45,423,1,1,0,12,1,880,160
2041,9,471,1,1,1,12,5,794,115
2041,30,276,0,1,2,12,5,144,84
2041,84,234,0,0,3,12,4,78,55
2041,38,242,0,1,4,12,5,910,123
2041,60,258,1,0,5,12,2,1,152
2041,1,237,1,1,6,12,1,525,177
2041,5,32,0,1,0,12,3,636,114
2041,63,367,0,0,1,12,5,983,75
2042,99,348,1,0,2,1,2,37,94
2042,36,248,0,1,3,1,5,631,100
2042,65,132,0,0,4,1,3,255,93
2042,78,263,0,0,5,1,5,762,90
2042,73,259,0,0,6,1,3,676,123
2042,94,281,1,1,0,1,4,855,154
2042,24,368,1,0,1,1,5,607,88
2042,4,250,0,0,2,1,1,701,106
2042,78,265,0,1,3,1,3,533,114
2042,89,215,1,1,4,1,1,139,159
2042,68,215,0,0,5,1,4,714,103
2042,25,497,0,0,6,1,1,368,140
2042,74,282,1,0,0,1,1,92,124
2042,99,488,1,1,1,1,4,642,123
2042,7,320,1,0,2,1,5,579,96
2042,13,18,1,0,3,1,4,274,91
2042,68,472,1,0,4,1,2,34,124
2042,43,347,1,1,5,1,3,907,165
2042,57,493,1,0,6,1,3,841,128
2042,36,2,0,0,0,1,5,9,51
2042,14,1,0,1,1,1,4,393,89
2042,82,304,1,1,2,1,3,720,139
2042,72,464,0,1,3,1,3,214,94
2042,96,447,1,0,4,1,1,910,120
2042,27,363,1,0,5,1,4,524,118
2042,37,216,1,1,6,1,1,14,181
2042,87,164,0,0,0,1,2,647,104
2042,71,191,1,1,1,1,2,710,172
2042,76,75,1,0,2,1,2,975,146
2042,25,26,0,0,3,1,5,485,48
2042,67,262,1,1,4,1,4,152,151
2042,90,282,0,1,5,2,5,374,140
2042,4,221,0,1,6,2,2,320,166
2042,100,43,1,0,0,2,5,59,81
2042,79,122,1,0,1,2,3,61,113
2042,96,129,0,0,2,2,5,40,61
2042,93,265,1,0,3,2,4,156,85
2042,74,283,1,1,4,2,1,258,169
2042,85,71,1,0,5,2,4,155,99
2042,16,373,0,0,6,2,1,342,136
2042,19,374,1,1,0,2,5,334,118
2042,29,259,1,0,1,2,5,49,61
2042,51,445,1,0,2,2,4,927,89
2042,18,201,0,0,3,2,1,920,116
2042,58,130,1,1,4,2,2,915,156
2042,44,380,0,0,5,2,2,71,115
2042,16,330,0,0,6,2,5,21,88
2042,65,81,0,0,0,2,5,664,78
2042,2,254,0,1,1,2,3,164,131
2042,56,415,0,0,2,2,5,9,55
2042,79,65,0,0,3,2,5,207,66
2042,28,378,0,1,4,2,3,962,140
2042,65,146,0,1,5,2,3,557,153
2042,5,134,0,0,6,2,4,666,97
2042,22,102,1,0,0,2,5,414,79
2042,100,489,0,0,1,2,2,657,88
2042,13,42,0,1,2,2,5,274,76
2042,65,367,1,1,3,2,5,577,138
2042,16,196,1,1,4,2,1,468,164
2042,86,360,0,0,5,3,1,782,138
2042,64,260,1,1,6,3,4,300,151
2042,32,99,1,1,0,3,2,970,175
2042,80,388,0,1,1,3,1,318,117
2042,51,65,0,0,2,3,2,902,116
2042,79,297,0,1,3,3,3,619,115
2042,58,427,0,0,4,3,5,462,48
2042,46,223,0,1,5,3,4,416,137
2042,52,245,0,1,6,3,2,802,159
2042,63,183,0,0,0,3,1,37,89
2042,76,403,0,0,1,3,5,650,73
2042,60,149,0,0,2,3,5,512,71
2042,65,442,1,0,3,3,5,55,82
2042,81,414,1,1,4,3,4,788,138
2042,55,116,1,0,5,3,3,989,140
2042,57,391,1,1,6,3,5,757,173
2042,92,453,1,0,0,3,5,538,79
2042,71,320,0,0,1,3,5,337,57
2042,73,258,0,1,2,3,3,736,120
2042,86,371,0,0,3,3,1,896,121
2042,26,451,0,0,4,3,2,595,98
2042,12,384,1,0,5,3,5,668,131
2042,71,79,0,1,6,3,5,524,126
2042,46,231,0,1,0,3,1,618,129
2042,47,357,1,1,1,3,3,693,142
2042,79,119,0,1,2,3,3,688,120
2042,38,74,1,1,3,3,2,678,182
2042,21,9,0,0,4,3,3,102,86
2042,14,279,1,0,5,3,3,225,130
2042,2,270,1,0,6,3,1,342,166
2042,72,54,0,0,0,3,1,367,110
2042,70,380,0,0,1,4,1,204,110
2042,33,45,0,1,2,4,2,895,142
2042,6,225,0,0,3,4,3,321,77
2042,90,16,0,1,4,4,1,411,156
2042,37,212,1,1,5,4,4,579,171
2042,14,200,1,0,6,4,5,689,118
2042,37,241,1,1,0,4,4,742,147
2042,8,102,1,0,1,4,2,415,137
2042,77,482,0,1,2,4,3,617,141
2042,13,95,1,0,3,4,3,431,127
2042,40,365,0,0,4,4,5,330,65
2042,92,185,1,1,5,4,2,223,174
2042,58,136,0,0,6,4,2,944,132
2042,18,25,0,0,0,4,4,792,92
2042,57,425,0,1,1,4,2,379,113
2042,83,318,0,0,2,4,3,52,85
2042,38,333,1,0,3,4,3,836,134
2042,32,402,1,1,4,4,3,890,161
2042,86,50,1,0,5,4,3,654,123
2042,66,169,1,0,6,4,4,383,141
2042,77,290,1,0,0,4,3,757,108
2042,87,100,1,0,1,4,3,484,99
2042,25,370,0,0,2,4,5,797,75
2042,92,81,1,0,3,4,4,387,106
2042,58,12,0,1,4,4,4,707,123
2042,75,208,0,1,5,4,2,71,147
2042,33,77,0,1,6,4,2,247,138
2042,88,75,1,1,0,4,1,909,195
2042,66,462,0,1,1,4,3,272,96
2042,30,170,1,1,2,4,3,74,154
2042,81,311,1,1,3,5,5,773,148
2042,34,348,1,0,4,5,4,734,100
2042,86,443,0,0,5,5,4,11,96
2042,69,179,0,0,6,5,5,488,64
2042,48,88,1,1,0,5,4,882,158
2042,40,437,1,1,1,5,5,677,150
2042,51,465,0,1,2,5,3,346,99
2042,80,265,1,0,3,5,3,761,134
2042,13,494,1,0,4,5,5,516,87
2042,90,222,0,1,5,5,3,604,139
2042,31,485,1,1,6,5,2,880,174
2042,39,3,1,1,0,5,2,861,183
2042,63,118,1,1,1,5,1,893,185
2042,48,136,1,0,2,5,5,844,83
2042,87,466,1,0,3,5,4,652,114
2042,48,187,1,0,4,5,4,763,114
2042,61,30,1,1,5,5,1,568,197
2042,12,67,0,0,6,5,2,695,101
2042,78,311,0,1,0,5,5,888,111
2042,56,418,1,1,1,5,1,284,160
2042,18,379,0,1,2,5,2,428,131
2042,27,299,1,0,3,5,5,324,94
2042,28,412,1,1,4,5,3,333,138
2042,82,421,0,1,5,5,2,853,181
2042,80,217,0,1,6,5,5,306,127
2042,52,158,1,1,0,5,2,400,177
2042,16,71,0,1,1,5,2,210,138
2042,77,318,0,1,2,5,1,429,146
2042,58,110,0,0,3,5,3,756,66
2042,93,285,1,1,4,5,5,684,147
2042,9,371,1,0,5,5,2,232,128
2042,26,258,0,0,6,6,4,245,84
2042,28,90,1,1,0,6,3,483,133
2042,77,361,1,1,1,6,2,367,168
2042,36,57,0,0,2,6,4,907,68
2042,9,441,1,0,3,6,1,728,151
2042,47,298,0,0,4,6,5,758,80
2042,78,499,0,1,5,6,3,150,149
2042,51,49,0,1,6,6,3,208,152
2042,76,185,1,0,0,6,5,482,88
2042,57,199,1,0,1,6,2,294,124
2042,32,18,1,1,2,6,5,599,132
2042,67,198,1,0,3,6,5,253,91
2042,57,489,1,1,4,6,3,933,176
2042,54,232,0,1,5,6,2,103,141
2042,16,27,0,1,6,6,5,118,135
2042,62,118,1,1,0,6,2,971,165
2042,84,54,1,0,1,6,1,569,126
2042,96,489,1,0,2,6,3,554,91
2042,56,152,0,0,3,6,3,549,61
2042,23,225,1,1,4,6,1,121,159
2042,17,479,1,1,5,6,5,589,149
2042,80,162,1,0,6,6,1,205,163
2042,38,150,1,0,0,6,1,457,134
2042,72,216,0,0,1,6,3,878,84
2042,83,319,1,1,2,6,4,832,157
2042,30,420,1,0,3,6,3,470,93
2042,58,348,1,1,4,6,1,507,169
2042,98,340,0,1,5,6,3,91,133
2042,78,317,1,1,6,6,4,582,167
2042,22,338,0,1,0,6,1,764,129
2042,17,42,1,1,1,7,3,223,128
2042,15,352,1,0,2,7,5,106,71
2042,48,161,1,1,3,7,1,714,186
2042,32,74,1,1,4,7,4,264,122
2042,77,393,1,0,5,7,3,919,162
2042,85,375,0,1,6,7,1,999,182
2042,40,25,1,0,0,7,3,451,99
2042,97,397,0,1,1,7,2,80,110
2042,57,303,1,0,2,7,1,319,118
2042,58,242,1,0,3,7,1,442,117
2042,91,378,1,1,4,7,2,916,178
2042,99,173,1,1,5,7,3,792,181
2042,16,389,1,1,6,7,5,96,149
2042,28,287,1,0,0,7,5,898,107
2042,98,159,0,0,1,7,5,643,62
2042,1,354,1,0,2,7,2,972,121
2042,41,218,1,1,3,7,4,821,151
2042,48,455,0,1,4,7,1,891,154
2042,31,425,1,0,5,7,4,284,115
2042,36,115,1,1,6,7,1,882,194
2042,33,430,1,0,0,7,4,163,75
2042,33,241,0,1,1,7,4,133,101
2042,82,308,0,1,2,7,2,994,130
2042,23,212,1,1,3,7,2,973,162
2042,60,363,1,1,4,7,4,192,115
2042,87,86,1,0,5,7,1,582,155
2042,79,133,1,1,6,7,3,959,169
2042,90,268,0,1,0,7,4,990,102
2042,30,277,1,0,1,7,2,943,130
2042,89,265,0,1,2,7,1,549,124
2042,45,93,0,0,3,7,3,168,64
2042,80,91,0,1,4,8,4,363,112
2042,39,145,0,0,5,8,2,957,135
2042,45,360,0,0,6,8,5,147,82
2042,78,152,1,0,0,8,1,988,147
2042,81,155,1,0,1,8,3,894,109
2042,12,136,1,1,2,8,2,602,150
2042,93,253,1,1,3,8,5,661,121
2042,32,428,0,0,4,8,4,884,90
2042,56,318,1,0,5,8,1,782,162
2042,24,29,1,0,6,8,3,317,135
2042,13,83,1,1,0,8,2,962,170
2042,20,330,0,0,1,8,4,561,68
2042,79,408,1,1,2,8,2,12,161
2042,56,34,1,0,3,8,5,627,91
2042,53,316,1,1,4,8,4,117,119
2042,68,104,0,1,5,8,2,504,165
2042,54,415,0,0,6,8,1,30,115
2042,34,494,1,0,0,8,1,266,119
2042,28,371,1,0,1,8,3,119,82
2042,50,388,1,1,2,8,1,124,168
2042,2,233,0,0,3,8,1,350,94
2042,94,237,1,0,4,8,3,610,105
2042,26,223,0,0,5,8,4,669,87
2042,51,393,1,0,6,8,2,60,147
2042,47,90,0,0,0,8,4,931,62
2042,26,333,1,0,1,8,2,662,103
2042,84,377,0,1,2,8,1,526,142
2042,92,240,0,1,3,8,5,305,107
2042,84,218,0,0,4,8,3,764,76
2042,75,182,1,1,5,8,4,805,183
2042,74,257,0,1,6,8,2,487,141
2042,61,232,1,1,0,9,5,293,112
2042,23,189,1,0,1,9,2,66,101
2042,37,329,0,0,2,9,3,828,86
2042,41,415,0,0,3,9,4,22,72
2042,52,344,0,0,4,9,3,631,77
2042,83,255,1,0,5,9,4,148,106
2042,82,45,1,1,6,9,3,694,175
2042,49,497,0,1,0,9,4,58,114
2042,27,316,1,0,1,9,1,260,119
2042,6,86,0,0,2,9,4,664,88
2042,74,201,0,1,3,9,1,265,135
2042,66,359,1,0,4,9,5,879,80
2042,24,343,0,0,5,9,4,203,101
2042,38,212,0,1,6,9,2,351,154
2042,28,119,1,0,0,9,4,277,106
2042,28,298,1,1,1,9,4,569,129
2042,66,469,0,0,2,9,5,884,51
2042,61,155,1,1,3,9,2,670,179
2042,46,186,0,0,4,9,1,316,99
2042,69,197,1,0,5,9,4,417,128
2042,75,337,0,0,6,9,4,157,87
2042,74,482,1,1,0,9,2,245,166
2042,43,201,1,0,1,9,5,593,88
2042,59,418,1,0,2,9,2,714,140
2042,2,266,0,0,3,9,2,802,109
2042,15,379,1,0,4,9,3,219,89
2042,37,236,0,1,5,9,1,465,163
2042,71,194,0,0,6,9,5,448,92
2042,20,367,0,0,0,9,4,697,81
2042,98,25,0,0,1,9,5,929,61
2042,35,259,1,0,2,10,5,705,81
2042,34,418,0,0,3,10,2,438,95
2042,86,71,1,0,4,10,4,388,105
2042,31,28,0,0,5,10,4,134,80
2042,87,393,1,0,6,10,3,889,147
2042,19,11,1,1,0,10,4,849,159
2042,68,349,0,1,1,10,3,341,117
2042,24,118,1,1,2,10,2,476,162
2042,84,380,0,0,3,10,1,430,117
2042,39,208,1,0,4,10,5,219,64
2042,92,423,0,1,5,10,5,486,114
2042,54,93,0,1,6,10,4,887,136
2042,39,141,0,0,0,10,4,852,81
2042,17,355,1,1,1,10,5,845,132
2042,19,11,1,1,2,10,1,664,170
2042,48,291,1,0,3,10,1,0,128
2042,35,239,1,0,4,10,1,532,133
2042,32,264,0,0,5,10,4,799,86
2042,47,263,1,1,6,10,4,93,166
2042,47,69,1,1,0,10,1,362,149
2042,64,70,1,0,1,10,5,50,75
2042,46,185,1,1,2,10,3,775,136
2042,35,371,0,0,3,10,5,45,63
2042,94,124,1,0,4,10,3,933,133
2042,17,419,1,0,5,10,1,227,135
2042,42,222,0,1,6,10,4,899,130
2042,29,11,1,0,0,10,1,87,132
2042,70,166,0,0,1,10,2,328,96
2042,17,91,1,0,2,10,4,896,110
2042,81,248,1,1,3,10,3,986,140
2042,14,341,1,0,4,10,4,736,94
2042,24,462,0,0,5,11,1,572,107
2042,57,305,0,1,6,11,3,732,136
2042,50,291,0,1,0,11,2,56,103
2042,57,157,1,1,1,11,5,638,131
2042,61,88,1,1,2,11,2,63,139
2042,39,228,0,0,3,11,5,99,41
2042,55,425,1,0,4,11,4,361,104
2042,96,365,0,0,5,11,1,46,120
2042,36,480,0,0,6,11,1,373,125
2042,37,134,1,1,0,11,5,260,141
2042,14,266,1,1,1,11,1,732,166
2042,27,84,0,0,2,11,4,840,75
2042,83,212,0,0,3,11,2,226,94
2042,31,218,1,0,4,11,4,644,99
2042,73,341,1,0,5,11,4,637,132
2042,81,237,0,0,6,11,2,447,129
2042,83,151,1,1,0,11,3,35,121
2042,44,174,0,0,1,11,3,486,85
2042,68,140,1,1,2,11,5,546,128
2042,48,55,0,1,3,11,5,622,99
2042,57,141,1,1,4,11,3,461,131
2042,75,74,1,1,5,11,3,513,180
2042,22,135,1,1,6,11,4,582,170
2042,4,485,1,0,0,11,1,270,143
2042,81,396,1,0,1,11,5,843,76
2042,72,317,0,0,2,11,1,997,89
2042,46,409,1,1,3,11,2,478,168
2042,59,130,1,1,4,11,3,878,138
2042,34,232,0,1,5,11,4,231,136
2042,11,26,1,0,6,11,2,648,153
2042,31,488,0,0,0,12,5,917,55
2042,11,435,1,0,1,12,4,253,99
2042,56,69,1,0,2,12,2,221,112
2042,38,62,0,0,3,12,2,106,74
2042,21,200,0,1,4,12,1,933,158
2042,94,490,1,1,5,12,3,764,163
2042,10,493,1,0,6,12,4,919,118
2042,26,457,0,0,0,12,4,91,75
2042,91,167,0,0,1,12,4,892,69
2042,8,468,1,0,2,12,2,527,107
2042,8,116,1,0,3,12,3,400,110
2042,60,371,0,1,4,12,4,206,118
2042,72,139,0,1,5,12,2,459,146
2042,34,232,1,1,6,12,3,608,178
2042,16,448,0,0,0,12,2,109,101
2042,13,214,1,1,1,12,4,923,156
2042,87,208,1,1,2,12,1,899,162
2042,76,490,0,1,3,12,4,852,112
2042,91,102,1,1,4,12,5,45,122
2042,22,298,0,1,5,12,5,660,146
2042,96,10,1,0,6,12,1,900,182
2042,27,473,0,0,0,12,4,54,72
2042,64,123,0,0,1,12,4,779,77
2042,2,275,0,1,2,12,3,748,106
2042,97,4,1,0,3,12,5,755,83
2042,26,467,0,1,4,12,1,199,118
2042,92,259,1,0,5,12,3,75,109
2042,83,209,1,0,6,12,2,458,143
2042,69,398,1,1,0,12,2,350,173
2042,97,266,0,0,1,12,3,652,67
2042,84,262,1,1,2,12,1,223,157
2043,30,287,1,0,3,1,3,56,83
2043,8,31,1,0,4,1,1,569,129
2043,38,176,1,1,5,1,4,974,180
2043,61,9,1,1,6,1,2,380,191
2043,81,204,0,1,0,1,2,93,135
2043,65,108,0,1,1,1,3,453,100
2043,67,124,1,0,2,1,5,711,75
2043,46,238,0,0,3,1,3,782,79
2043,90,410,0,0,4,1,4,635,59
2043,95,130,1,1,5,1,3,94,175
2043,72,234,0,1,6,1,1,909,190
2043,43,4,0,0,0,1,4,584,73
2043,59,480,0,1,1,1,2,667,143
2043,46,220,0,0,2,1,1,61,103
2043,72,262,1,1,3,1,3,18,123
2043,35,30,0,0,4,1,5,687,81
2043,39,439,0,0,5,1,5,584,75
2043,92,412,1,1,6,1,1,566,176
2043,51,317,0,0,0,1,3,973,94
2043,4,77,1,0,1,1,5,56,99
2043,80,183,0,0,2,1,1,802,118
2043,77,366,0,0,3,1,5,219,61
2043,84,292,0,0,4,1,1,42,99
2043,51,458,0,1,5,1,1,482,152
2043,5,202,1,1,6,1,3,681,192
2043,55,389,1,1,0,1,5,276,138
2043,20,157,0,0,1,1,1,450,84
2043,24,100,1,0,2,1,2,976,127
2043,36,396,1,0,3,1,1,704,143
2043,34,122,0,1,4,1,1,827,144
2043,54,406,1,1,5,1,4,840,161
2043,34,315,1,1,6,2,1,670,195
2043,83,110,1,0,0,2,3,545,106
2043,17,167,0,0,1,2,3,282,64
2043,5,130,0,0,2,2,1,623,97
2043,89,270,0,1,3,2,3,926,114
2043,18,138,0,1,4,2,1,163,144
2043,55,176,0,0,5,2,3,801,130
2043,53,64,0,0,6,2,2,300,99
2043,50,131,0,1,0,2,1,463,137
2043,72,328,0,0,1,2,1,554,105
2043,91,188,1,1,2,2,2,854,180
2043,79,465,1,0,3,2,3,341,86
2043,45,452,0,0,4,2,3,307,58
2043,13,277,0,1,5,2,5,643,138
2043,16,350,0,0,6,2,2,130,102
2043,86,147,1,0,0,2,2,974,130
2043,84,335,0,1,1,2,4,288,89
2043,13,20,1,1,2,2,3,826,142
2043,20,314,0,0,3,2,1,263,108
2043,66,42,0,1,4,2,2,123,116
2043,99,350,1,1,5,2,4,717,183
2043,47,394,1,0,6,2,3,611,148
2043,19,407,1,0,0,2,1,677,137
2043,45,344,1,1,1,2,4,190,152
2043,37,140,0,1,2,2,2,141,122
2043,54,9,1,0,3,2,1,739,128
2043,6,79,0,1,4,2,1,219,143
2043,14,413,0,1,5,2,5,685,121
2043,4,338,1,0,6,3,4,734,138
2043,86,148,0,0,0,3,1,426,100
2043,55,193,0,1,1,3,2,507,113
2043,100,259,0,0,2,3,1,256,101
2043,34,136,1,1,3,3,5,175,126
2043,27,39,1,1,4,3,5,926,147
2043,7,320,1,0,5,3,1,989,157
2043,3,287,0,0,6,3,3,843,98
2043,47,367,0,1,0,3,1,973,132
2043,97,456,1,0,1,3,5,868,106
2043,2,463,1,1,2,3,5,325,137
2043,80,379,1,0,3,3,2,955,120
2043,25,150,1,0,4,3,2,157,106
2043,60,352,0,1,5,3,3,761,134
2043,79,5,0,1,6,3,2,16,151
2043,24,236,0,0,0,3,1,950,124
2043,15,236,0,0,1,3,1,588,91
2043,95,314,1,0,2,3,5,249,72
2043,14,457,1,1,3,3,1,431,164
2043,54,105,0,0,4,3,5,677,49
2043,78,207,1,1,5,3,1,463,200
2043,6,239,0,1,6,3,1,559,185
2043,78,319,1,0,0,3,1,824,123
2043,81,317,1,0,1,3,1,155,129
2043,18,52,0,1,2,3,2,331,131
2043,20,108,0,1,3,3,2,419,144
2043,62,357,0,0,4,3,5,975,51
2043,81,33,0,1,5,3,4,523,136
2043,80,22,0,0,6,3,1,960,131
2043,40,307,1,0,0,3,5,274,73
2043,39,11,1,0,1,3,5,197,91
2043,52,127,1,1,2,4,1,261,177
2043,32,442,0,1,3,4,1,721,130
2043,73,50,0,1,4,4,5,127,104
2043,27,198,0,1,5,4,5,47,99
2043,52,17,1,0,6,4,2,539,161
2043,97,430,1,1,0,4,2,75,140
2043,63,44,1,1,1,4,1,158,150
2043,74,185,1,0,2,4,5,90,61
2043,63,389,1,1,3,4,1,109,181
2043,17,39,0,1,4,4,3,176,109
2043,49,442,1,0,5,4,1,711,152
2043,100,496,0,1,6,4,1,522,174
2043,81,137,0,1,0,4,5,262,95
